"ITEM_ID","IMPRESSION","EVENT_TYPE","USER_ID","TIMESTAMP"
"emotions/happy/img_20230423-142311_5h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg|emotions/happy/img_20230423-142311_5h.jpeg|emotions/happy/img_20230423-102041_6h.jpeg","click","764ae92c-956d-4779-845e-fc17e0f94215",1682868923
"emotions/happy/img_20230423-130105_14h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg|emotions/happy/img_20230423-130105_14h.jpeg|emotions/happy/img_20230423-142311_16h.jpeg","click","764ae92c-956d-4779-845e-fc17e0f94215",1682868925
"emotions/happy/img_20230423-130105_34h.jpeg","emotions/happy/img_20230423-130105_34h.jpeg|emotions/happy/img_20230423-130105_22h.jpeg|emotions/happy/img_20230423-130105_31h.jpeg","click","764ae92c-956d-4779-845e-fc17e0f94215",1682868927
"emotions/sad/img_20230423-130920_13h.jpeg","emotions/sad/img_20230423-130920_13h.jpeg","click","0044",1682871332
"emotions/sad/img_20230423-130920_49h.jpeg","emotions/sad/img_20230423-130920_49h.jpeg","click","0044",1682871333
"emotions/sad/img_20230423-153925_0h.jpeg","emotions/sad/img_20230423-153925_0h.jpeg","click","0044",1682871334
"emotions/sad/img_20230423-130920_14h.jpeg","emotions/sad/img_20230423-130920_14h.jpeg","click","0044",1682871335
"emotions/sad/img_20230423-130920_47h.jpeg","emotions/sad/img_20230423-130920_47h.jpeg","click","0044",1682871336
"emotions/sad/img_20230423-130920_15h.jpeg","emotions/sad/img_20230423-130920_15h.jpeg","click","0044",1682871337
"emotions/sad/img_20230423-130920_21h.jpeg","emotions/sad/img_20230423-130920_21h.jpeg","click","0044",1682871338
"emotions/sad/img_20230423-130920_36h.jpeg","emotions/sad/img_20230423-130920_36h.jpeg","click","0044",1682871339
"emotions/sad/img_20230423-130920_37h.jpeg","emotions/sad/img_20230423-130920_37h.jpeg","click","0044",1682871340
"emotions/sad/img_20230423-130920_3h.jpeg","emotions/sad/img_20230423-130920_3h.jpeg","click","0044",1682871341
"emotions/sad/img_20230423-130920_45h.jpeg","emotions/sad/img_20230423-130920_45h.jpeg","click","0044",1682871342
"emotions/sad/img_20230423-153925_2h.jpeg","emotions/sad/img_20230423-153925_2h.jpeg","click","0044",1682871343
"emotions/sad/img_20230423-130920_16h.jpeg","emotions/sad/img_20230423-130920_16h.jpeg","click","0044",1682871344
"emotions/sad/img_20230423-130920_8h.jpeg","emotions/sad/img_20230423-130920_8h.jpeg","click","0044",1682871345
"emotions/sad/img_20230423-130920_9h.jpeg","emotions/sad/img_20230423-130920_9h.jpeg","click","0044",1682871346
"emotions/sad/img_20230423-130920_28h.jpeg","emotions/sad/img_20230423-130920_28h.jpeg","click","0044",1682871347
"emotions/sad/img_20230423-130920_1h.jpeg","emotions/sad/img_20230423-130920_1h.jpeg","click","0044",1682871348
"emotions/sad/img_20230423-154138_1h.jpeg","emotions/sad/img_20230423-154138_1h.jpeg","click","0044",1682871349
"emotions/sad/img_20230423-130920_17h.jpeg","emotions/sad/img_20230423-130920_17h.jpeg","click","0044",1682871350
"emotions/sad/img_20230423-130920_27h.jpeg","emotions/sad/img_20230423-130920_27h.jpeg","click","0044",1682871351
"emotions/sad/img_20230423-130920_6h.jpeg","emotions/sad/img_20230423-130920_6h.jpeg","click","0044",1682871352
"emotions/sad/img_20230423-130920_33h.jpeg","emotions/sad/img_20230423-130920_33h.jpeg","click","0044",1682871353
"emotions/sad/img_20230423-130920_46h.jpeg","emotions/sad/img_20230423-130920_46h.jpeg","click","0044",1682871354
"emotions/sad/img_20230423-130920_19h.jpeg","emotions/sad/img_20230423-130920_19h.jpeg","click","0044",1682871355
"emotions/sad/img_20230423-130920_39h.jpeg","emotions/sad/img_20230423-130920_39h.jpeg","click","0044",1682871356
"emotions/sad/img_20230423-130920_2h.jpeg","emotions/sad/img_20230423-130920_2h.jpeg","click","0044",1682871357
"emotions/sad/img_20230423-130920_38h.jpeg","emotions/sad/img_20230423-130920_38h.jpeg","click","0044",1682871358
"emotions/sad/img_20230423-130920_26h.jpeg","emotions/sad/img_20230423-130920_26h.jpeg","click","0044",1682871359
"emotions/sad/img_20230423-130920_48h.jpeg","emotions/sad/img_20230423-130920_48h.jpeg","click","0044",1682871360
"emotions/sad/img_20230423-130920_35h.jpeg","emotions/sad/img_20230423-130920_35h.jpeg","click","0044",1682871361
"emotions/calm/img_20230423-130122_46h.jpeg","emotions/calm/img_20230423-130122_46h.jpeg","click","0035",1682871240
"emotions/calm/img_20230423-144318_19h.jpeg","emotions/calm/img_20230423-144318_19h.jpeg","click","0035",1682871241
"emotions/calm/img_20230423-130122_43h.jpeg","emotions/calm/img_20230423-130122_43h.jpeg","click","0035",1682871242
"emotions/calm/img_20230423-144318_18h.jpeg","emotions/calm/img_20230423-144318_18h.jpeg","click","0035",1682871243
"emotions/calm/img_20230423-152817_1h.jpeg","emotions/calm/img_20230423-152817_1h.jpeg","click","0035",1682871244
"emotions/calm/img_20230423-110822_2h.jpeg","emotions/calm/img_20230423-110822_2h.jpeg","click","0035",1682871245
"emotions/calm/img_20230423-130122_3h.jpeg","emotions/calm/img_20230423-130122_3h.jpeg","click","0035",1682871246
"emotions/calm/img_20230423-130122_36h.jpeg","emotions/calm/img_20230423-130122_36h.jpeg","click","0035",1682871247
"emotions/calm/img_20230423-144318_17h.jpeg","emotions/calm/img_20230423-144318_17h.jpeg","click","0035",1682871248
"emotions/calm/img_20230423-130122_12h.jpeg","emotions/calm/img_20230423-130122_12h.jpeg","click","0035",1682871249
"emotions/calm/img_20230423-144318_4h.jpeg","emotions/calm/img_20230423-144318_4h.jpeg","click","0035",1682871250
"emotions/calm/img_20230423-144318_11h.jpeg","emotions/calm/img_20230423-144318_11h.jpeg","click","0035",1682871251
"emotions/calm/img_20230423-110822_1h.jpeg","emotions/calm/img_20230423-110822_1h.jpeg","click","0035",1682871252
"emotions/calm/img_20230423-144318_1h.jpeg","emotions/calm/img_20230423-144318_1h.jpeg","click","0035",1682871253
"emotions/calm/img_20230423-152817_0h.jpeg","emotions/calm/img_20230423-152817_0h.jpeg","click","0035",1682871254
"emotions/calm/img_20230423-130122_49h.jpeg","emotions/calm/img_20230423-130122_49h.jpeg","click","0035",1682871255
"emotions/calm/img_20230423-130122_42h.jpeg","emotions/calm/img_20230423-130122_42h.jpeg","click","0035",1682871256
"emotions/calm/img_20230423-144318_7h.jpeg","emotions/calm/img_20230423-144318_7h.jpeg","click","0035",1682871257
"emotions/calm/img_20230423-130122_16h.jpeg","emotions/calm/img_20230423-130122_16h.jpeg","click","0035",1682871258
"emotions/calm/img_20230423-130122_1h.jpeg","emotions/calm/img_20230423-130122_1h.jpeg","click","0035",1682871259
"emotions/calm/img_20230423-130122_26h.jpeg","emotions/calm/img_20230423-130122_26h.jpeg","click","0035",1682871260
"emotions/calm/img_20230423-130122_33h.jpeg","emotions/calm/img_20230423-130122_33h.jpeg","click","0035",1682871261
"emotions/calm/img_20230423-130122_20h.jpeg","emotions/calm/img_20230423-130122_20h.jpeg","click","0035",1682871262
"emotions/calm/img_20230423-144318_3h.jpeg","emotions/calm/img_20230423-144318_3h.jpeg","click","0035",1682871263
"emotions/calm/img_20230423-130122_39h.jpeg","emotions/calm/img_20230423-130122_39h.jpeg","click","0035",1682871264
"emotions/calm/img_20230423-144318_14h.jpeg","emotions/calm/img_20230423-144318_14h.jpeg","click","0035",1682871265
"emotions/calm/img_20230423-144318_5h.jpeg","emotions/calm/img_20230423-144318_5h.jpeg","click","0035",1682871266
"emotions/calm/img_20230423-144318_0h.jpeg","emotions/calm/img_20230423-144318_0h.jpeg","click","0035",1682871267
"emotions/calm/img_20230423-110822_9h.jpeg","emotions/calm/img_20230423-110822_9h.jpeg","click","0035",1682871268
"emotions/calm/img_20230423-130122_24h.jpeg","emotions/calm/img_20230423-130122_24h.jpeg","click","0035",1682871269
"emotions/fear/img_20230423-151902_7h.jpeg","emotions/fear/img_20230423-151902_7h.jpeg","click","0042",1682871310
"emotions/fear/img_20230423-151902_8h.jpeg","emotions/fear/img_20230423-151902_8h.jpeg","click","0042",1682871311
"emotions/fear/img_20230423-130046_3h.jpeg","emotions/fear/img_20230423-130046_3h.jpeg","click","0042",1682871312
"emotions/fear/img_20230423-151902_12h.jpeg","emotions/fear/img_20230423-151902_12h.jpeg","click","0042",1682871313
"emotions/fear/img_20230423-130046_24h.jpeg","emotions/fear/img_20230423-130046_24h.jpeg","click","0042",1682871314
"emotions/fear/img_20230423-151902_3h.jpeg","emotions/fear/img_20230423-151902_3h.jpeg","click","0042",1682871315
"emotions/fear/img_20230423-130046_10h.jpeg","emotions/fear/img_20230423-130046_10h.jpeg","click","0042",1682871316
"emotions/fear/img_20230423-151902_4h.jpeg","emotions/fear/img_20230423-151902_4h.jpeg","click","0042",1682871317
"emotions/fear/img_20230423-130046_45h.jpeg","emotions/fear/img_20230423-130046_45h.jpeg","click","0042",1682871318
"emotions/fear/img_20230423-151902_14h.jpeg","emotions/fear/img_20230423-151902_14h.jpeg","click","0042",1682871319
"emotions/fear/img_20230423-111644_0h.jpeg","emotions/fear/img_20230423-111644_0h.jpeg","click","0042",1682871320
"emotions/fear/img_20230423-130046_30h.jpeg","emotions/fear/img_20230423-130046_30h.jpeg","click","0042",1682871321
"emotions/fear/img_20230423-151902_5h.jpeg","emotions/fear/img_20230423-151902_5h.jpeg","click","0042",1682871322
"emotions/fear/img_20230423-130046_18h.jpeg","emotions/fear/img_20230423-130046_18h.jpeg","click","0042",1682871323
"emotions/fear/img_20230423-151902_2h.jpeg","emotions/fear/img_20230423-151902_2h.jpeg","click","0042",1682871324
"emotions/fear/img_20230423-130046_14h.jpeg","emotions/fear/img_20230423-130046_14h.jpeg","click","0042",1682871325
"emotions/fear/img_20230423-111644_7h.jpeg","emotions/fear/img_20230423-111644_7h.jpeg","click","0042",1682871326
"emotions/fear/img_20230423-130046_2h.jpeg","emotions/fear/img_20230423-130046_2h.jpeg","click","0042",1682871327
"emotions/fear/img_20230423-130046_4h.jpeg","emotions/fear/img_20230423-130046_4h.jpeg","click","0042",1682871328
"emotions/fear/img_20230423-130046_41h.jpeg","emotions/fear/img_20230423-130046_41h.jpeg","click","0042",1682871329
"emotions/fear/img_20230423-151902_0h.jpeg","emotions/fear/img_20230423-151902_0h.jpeg","click","0042",1682871330
"emotions/fear/img_20230423-130046_23h.jpeg","emotions/fear/img_20230423-130046_23h.jpeg","click","0042",1682871331
"emotions/fear/img_20230423-151902_1h.jpeg","emotions/fear/img_20230423-151902_1h.jpeg","click","0042",1682871332
"emotions/fear/img_20230423-111653_6h.jpeg","emotions/fear/img_20230423-111653_6h.jpeg","click","0042",1682871333
"emotions/fear/img_20230423-151902_9h.jpeg","emotions/fear/img_20230423-151902_9h.jpeg","click","0042",1682871334
"emotions/fear/img_20230423-130046_35h.jpeg","emotions/fear/img_20230423-130046_35h.jpeg","click","0042",1682871335
"emotions/fear/img_20230423-111644_8h.jpeg","emotions/fear/img_20230423-111644_8h.jpeg","click","0042",1682871336
"emotions/fear/img_20230423-130046_34h.jpeg","emotions/fear/img_20230423-130046_34h.jpeg","click","0042",1682871337
"emotions/fear/img_20230423-130046_1h.jpeg","emotions/fear/img_20230423-130046_1h.jpeg","click","0042",1682871338
"emotions/fear/img_20230423-130046_16h.jpeg","emotions/fear/img_20230423-130046_16h.jpeg","click","0042",1682871339
"emotions/happy/img_20230423-130105_23h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg","click","0009",1682868369
"emotions/happy/img_20230423-101932_1h.jpeg","emotions/happy/img_20230423-101932_1h.jpeg","click","0009",1682868370
"emotions/happy/img_20230423-142311_3h.jpeg","emotions/happy/img_20230423-142311_3h.jpeg","click","0009",1682868371
"emotions/happy/img_20230423-142311_17h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg","click","0009",1682868372
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-150628_0h.jpeg","click","0009",1682868373
"emotions/happy/img_20230423-130105_19h.jpeg","emotions/happy/img_20230423-130105_19h.jpeg","click","0009",1682868374
"emotions/happy/img_20230423-144051_9h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg","click","0009",1682868375
"emotions/happy/img_20230423-144051_11h.jpeg","emotions/happy/img_20230423-144051_11h.jpeg","click","0009",1682868376
"emotions/happy/img_20230423-130105_46h.jpeg","emotions/happy/img_20230423-130105_46h.jpeg","click","0009",1682868377
"emotions/happy/img_20230423-144051_8h.jpeg","emotions/happy/img_20230423-144051_8h.jpeg","click","0009",1682868378
"emotions/happy/img_20230423-144051_3h.jpeg","emotions/happy/img_20230423-144051_3h.jpeg","click","0009",1682868379
"emotions/happy/img_20230423-144051_19h.jpeg","emotions/happy/img_20230423-144051_19h.jpeg","click","0009",1682868380
"emotions/happy/img_20230423-142311_8h.jpeg","emotions/happy/img_20230423-142311_8h.jpeg","click","0009",1682868381
"emotions/happy/img_20230423-130105_7h.jpeg","emotions/happy/img_20230423-130105_7h.jpeg","click","0009",1682868382
"emotions/happy/img_20230423-130105_33h.jpeg","emotions/happy/img_20230423-130105_33h.jpeg","click","0009",1682868383
"emotions/happy/img_20230423-102041_2h.jpeg","emotions/happy/img_20230423-102041_2h.jpeg","click","0009",1682868384
"emotions/happy/img_20230423-142311_11h.jpeg","emotions/happy/img_20230423-142311_11h.jpeg","click","0009",1682868385
"emotions/happy/img_20230423-142311_0h.jpeg","emotions/happy/img_20230423-142311_0h.jpeg","click","0009",1682868386
"emotions/happy/img_20230423-130105_26h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg","click","0009",1682868387
"emotions/happy/img_20230423-130105_45h.jpeg","emotions/happy/img_20230423-130105_45h.jpeg","click","0009",1682868388
"emotions/happy/img_20230423-130105_28h.jpeg","emotions/happy/img_20230423-130105_28h.jpeg","click","0009",1682868389
"emotions/happy/img_20230423-142311_12h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg","click","0009",1682868390
"emotions/happy/img_20230423-142311_5h.jpeg","emotions/happy/img_20230423-142311_5h.jpeg","click","0009",1682868391
"emotions/happy/img_20230423-102041_6h.jpeg","emotions/happy/img_20230423-102041_6h.jpeg","click","0009",1682868392
"emotions/happy/img_20230423-144051_5h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg","click","0009",1682868393
"emotions/happy/img_20230423-130105_14h.jpeg","emotions/happy/img_20230423-130105_14h.jpeg","click","0009",1682868394
"emotions/happy/img_20230423-142311_16h.jpeg","emotions/happy/img_20230423-142311_16h.jpeg","click","0009",1682868395
"emotions/happy/img_20230423-130105_34h.jpeg","emotions/happy/img_20230423-130105_34h.jpeg","click","0009",1682868396
"emotions/happy/img_20230423-130105_22h.jpeg","emotions/happy/img_20230423-130105_22h.jpeg","click","0009",1682868397
"emotions/happy/img_20230423-130105_31h.jpeg","emotions/happy/img_20230423-130105_31h.jpeg","click","0009",1682868398
"emotions/sad/img_20230423-130920_13h.jpeg","emotions/sad/img_20230423-130920_13h.jpeg","click","0043",1682871325
"emotions/sad/img_20230423-130920_49h.jpeg","emotions/sad/img_20230423-130920_49h.jpeg","click","0043",1682871326
"emotions/sad/img_20230423-153925_0h.jpeg","emotions/sad/img_20230423-153925_0h.jpeg","click","0043",1682871327
"emotions/sad/img_20230423-130920_14h.jpeg","emotions/sad/img_20230423-130920_14h.jpeg","click","0043",1682871328
"emotions/sad/img_20230423-130920_47h.jpeg","emotions/sad/img_20230423-130920_47h.jpeg","click","0043",1682871329
"emotions/sad/img_20230423-130920_15h.jpeg","emotions/sad/img_20230423-130920_15h.jpeg","click","0043",1682871330
"emotions/sad/img_20230423-130920_21h.jpeg","emotions/sad/img_20230423-130920_21h.jpeg","click","0043",1682871331
"emotions/sad/img_20230423-130920_36h.jpeg","emotions/sad/img_20230423-130920_36h.jpeg","click","0043",1682871332
"emotions/sad/img_20230423-130920_37h.jpeg","emotions/sad/img_20230423-130920_37h.jpeg","click","0043",1682871333
"emotions/sad/img_20230423-130920_3h.jpeg","emotions/sad/img_20230423-130920_3h.jpeg","click","0043",1682871334
"emotions/sad/img_20230423-130920_45h.jpeg","emotions/sad/img_20230423-130920_45h.jpeg","click","0043",1682871335
"emotions/sad/img_20230423-153925_2h.jpeg","emotions/sad/img_20230423-153925_2h.jpeg","click","0043",1682871336
"emotions/sad/img_20230423-130920_16h.jpeg","emotions/sad/img_20230423-130920_16h.jpeg","click","0043",1682871337
"emotions/sad/img_20230423-130920_8h.jpeg","emotions/sad/img_20230423-130920_8h.jpeg","click","0043",1682871338
"emotions/sad/img_20230423-130920_9h.jpeg","emotions/sad/img_20230423-130920_9h.jpeg","click","0043",1682871339
"emotions/sad/img_20230423-130920_28h.jpeg","emotions/sad/img_20230423-130920_28h.jpeg","click","0043",1682871340
"emotions/sad/img_20230423-130920_1h.jpeg","emotions/sad/img_20230423-130920_1h.jpeg","click","0043",1682871341
"emotions/sad/img_20230423-154138_1h.jpeg","emotions/sad/img_20230423-154138_1h.jpeg","click","0043",1682871342
"emotions/sad/img_20230423-130920_17h.jpeg","emotions/sad/img_20230423-130920_17h.jpeg","click","0043",1682871343
"emotions/sad/img_20230423-130920_27h.jpeg","emotions/sad/img_20230423-130920_27h.jpeg","click","0043",1682871344
"emotions/sad/img_20230423-130920_6h.jpeg","emotions/sad/img_20230423-130920_6h.jpeg","click","0043",1682871345
"emotions/sad/img_20230423-130920_33h.jpeg","emotions/sad/img_20230423-130920_33h.jpeg","click","0043",1682871346
"emotions/sad/img_20230423-130920_46h.jpeg","emotions/sad/img_20230423-130920_46h.jpeg","click","0043",1682871347
"emotions/sad/img_20230423-130920_19h.jpeg","emotions/sad/img_20230423-130920_19h.jpeg","click","0043",1682871348
"emotions/sad/img_20230423-130920_39h.jpeg","emotions/sad/img_20230423-130920_39h.jpeg","click","0043",1682871349
"emotions/sad/img_20230423-130920_2h.jpeg","emotions/sad/img_20230423-130920_2h.jpeg","click","0043",1682871350
"emotions/sad/img_20230423-130920_38h.jpeg","emotions/sad/img_20230423-130920_38h.jpeg","click","0043",1682871351
"emotions/sad/img_20230423-130920_26h.jpeg","emotions/sad/img_20230423-130920_26h.jpeg","click","0043",1682871352
"emotions/sad/img_20230423-130920_48h.jpeg","emotions/sad/img_20230423-130920_48h.jpeg","click","0043",1682871353
"emotions/sad/img_20230423-130920_35h.jpeg","emotions/sad/img_20230423-130920_35h.jpeg","click","0043",1682871354
"emotions/happy/img_20230423-130105_23h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg","click","0027",1682871137
"emotions/happy/img_20230423-101932_1h.jpeg","emotions/happy/img_20230423-101932_1h.jpeg","click","0027",1682871138
"emotions/happy/img_20230423-142311_3h.jpeg","emotions/happy/img_20230423-142311_3h.jpeg","click","0027",1682871139
"emotions/happy/img_20230423-142311_17h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg","click","0027",1682871140
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-150628_0h.jpeg","click","0027",1682871141
"emotions/happy/img_20230423-130105_19h.jpeg","emotions/happy/img_20230423-130105_19h.jpeg","click","0027",1682871142
"emotions/happy/img_20230423-144051_9h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg","click","0027",1682871143
"emotions/happy/img_20230423-144051_11h.jpeg","emotions/happy/img_20230423-144051_11h.jpeg","click","0027",1682871144
"emotions/happy/img_20230423-130105_46h.jpeg","emotions/happy/img_20230423-130105_46h.jpeg","click","0027",1682871145
"emotions/happy/img_20230423-144051_8h.jpeg","emotions/happy/img_20230423-144051_8h.jpeg","click","0027",1682871146
"emotions/happy/img_20230423-144051_3h.jpeg","emotions/happy/img_20230423-144051_3h.jpeg","click","0027",1682871147
"emotions/happy/img_20230423-144051_19h.jpeg","emotions/happy/img_20230423-144051_19h.jpeg","click","0027",1682871148
"emotions/happy/img_20230423-142311_8h.jpeg","emotions/happy/img_20230423-142311_8h.jpeg","click","0027",1682871149
"emotions/happy/img_20230423-130105_7h.jpeg","emotions/happy/img_20230423-130105_7h.jpeg","click","0027",1682871150
"emotions/happy/img_20230423-130105_33h.jpeg","emotions/happy/img_20230423-130105_33h.jpeg","click","0027",1682871151
"emotions/happy/img_20230423-102041_2h.jpeg","emotions/happy/img_20230423-102041_2h.jpeg","click","0027",1682871152
"emotions/happy/img_20230423-142311_11h.jpeg","emotions/happy/img_20230423-142311_11h.jpeg","click","0027",1682871153
"emotions/happy/img_20230423-142311_0h.jpeg","emotions/happy/img_20230423-142311_0h.jpeg","click","0027",1682871154
"emotions/happy/img_20230423-130105_26h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg","click","0027",1682871155
"emotions/happy/img_20230423-130105_45h.jpeg","emotions/happy/img_20230423-130105_45h.jpeg","click","0027",1682871156
"emotions/happy/img_20230423-130105_28h.jpeg","emotions/happy/img_20230423-130105_28h.jpeg","click","0027",1682871157
"emotions/happy/img_20230423-142311_12h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg","click","0027",1682871158
"emotions/happy/img_20230423-142311_5h.jpeg","emotions/happy/img_20230423-142311_5h.jpeg","click","0027",1682871159
"emotions/happy/img_20230423-102041_6h.jpeg","emotions/happy/img_20230423-102041_6h.jpeg","click","0027",1682871160
"emotions/happy/img_20230423-144051_5h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg","click","0027",1682871161
"emotions/happy/img_20230423-130105_14h.jpeg","emotions/happy/img_20230423-130105_14h.jpeg","click","0027",1682871162
