"ITEM_ID","IMPRESSION","EVENT_TYPE","USER_ID","TIMESTAMP"
"emotions/happy/img_20230423-142311_0h.jpeg","emotions/happy/img_20230423-102041_2h.jpeg|emotions/happy/img_20230423-142311_11h.jpeg|emotions/happy/img_20230423-142311_0h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246399112
"emotions/happy/img_20230423-130105_26h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg|emotions/happy/img_20230423-130105_45h.jpeg|emotions/happy/img_20230423-130105_28h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246404059
"emotions/happy/img_20230423-130105_45h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg|emotions/happy/img_20230423-130105_45h.jpeg|emotions/happy/img_20230423-130105_28h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246406297
"emotions/happy/img_20230423-142311_12h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg|emotions/happy/img_20230423-142311_5h.jpeg|emotions/happy/img_20230423-102041_6h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246411182
"emotions/happy/img_20230423-142311_16h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg|emotions/happy/img_20230423-130105_14h.jpeg|emotions/happy/img_20230423-142311_16h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246418333
"emotions/happy/img_20230423-130105_34h.jpeg","emotions/happy/img_20230423-130105_34h.jpeg|emotions/happy/img_20230423-130105_22h.jpeg|emotions/happy/img_20230423-130105_31h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246427075
"emotions/happy/img_20230423-142311_3h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246439394
"emotions/happy/img_20230423-142311_17h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246445248
"emotions/happy/img_20230423-130105_19h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246448071
"emotions/happy/img_20230423-144051_9h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg|emotions/happy/img_20230423-144051_11h.jpeg|emotions/happy/img_20230423-130105_46h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246452848
"emotions/happy/img_20230423-144051_11h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg|emotions/happy/img_20230423-144051_11h.jpeg|emotions/happy/img_20230423-130105_46h.jpeg","click","31d15cc6-b84b-4033-b4d7-d7a51a250eeb",1682246454771
"emotions/fear/img_20230423-130046_3h.jpeg","emotions/fear/img_20230423-151902_7h.jpeg|emotions/fear/img_20230423-151902_8h.jpeg|emotions/fear/img_20230423-130046_3h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290754340
"emotions/fear/img_20230423-151902_12h.jpeg","emotions/fear/img_20230423-151902_12h.jpeg|emotions/fear/img_20230423-130046_24h.jpeg|emotions/fear/img_20230423-151902_3h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290757994
"emotions/fear/img_20230423-130046_10h.jpeg","emotions/fear/img_20230423-130046_10h.jpeg|emotions/fear/img_20230423-151902_4h.jpeg|emotions/fear/img_20230423-130046_45h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290763169
"emotions/fear/img_20230423-130046_45h.jpeg","emotions/fear/img_20230423-130046_10h.jpeg|emotions/fear/img_20230423-151902_4h.jpeg|emotions/fear/img_20230423-130046_45h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290765689
"emotions/fear/img_20230423-130046_30h.jpeg","emotions/fear/img_20230423-151902_14h.jpeg|emotions/fear/img_20230423-111644_0h.jpeg|emotions/fear/img_20230423-130046_30h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290770409
"emotions/fear/img_20230423-151902_14h.jpeg","emotions/fear/img_20230423-151902_14h.jpeg|emotions/fear/img_20230423-111644_0h.jpeg|emotions/fear/img_20230423-130046_30h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290771788
"emotions/fear/img_20230423-151902_5h.jpeg","emotions/fear/img_20230423-151902_5h.jpeg|emotions/fear/img_20230423-130046_18h.jpeg|emotions/fear/img_20230423-151902_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290774704
"emotions/fear/img_20230423-130046_18h.jpeg","emotions/fear/img_20230423-151902_5h.jpeg|emotions/fear/img_20230423-130046_18h.jpeg|emotions/fear/img_20230423-151902_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290777454
"emotions/fear/img_20230423-151902_2h.jpeg","emotions/fear/img_20230423-151902_5h.jpeg|emotions/fear/img_20230423-130046_18h.jpeg|emotions/fear/img_20230423-151902_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290780790
"emotions/fear/img_20230423-130046_14h.jpeg","emotions/fear/img_20230423-130046_14h.jpeg|emotions/fear/img_20230423-111644_7h.jpeg|emotions/fear/img_20230423-130046_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290783488
"emotions/fear/img_20230423-111644_7h.jpeg","emotions/fear/img_20230423-130046_14h.jpeg|emotions/fear/img_20230423-111644_7h.jpeg|emotions/fear/img_20230423-130046_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290784813
"emotions/fear/img_20230423-130046_2h.jpeg","emotions/fear/img_20230423-130046_14h.jpeg|emotions/fear/img_20230423-111644_7h.jpeg|emotions/fear/img_20230423-130046_2h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290785991
"emotions/fear/img_20230423-130046_41h.jpeg","emotions/fear/img_20230423-130046_4h.jpeg|emotions/fear/img_20230423-130046_41h.jpeg|emotions/fear/img_20230423-151902_0h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290789063
"emotions/fear/img_20230423-130046_4h.jpeg","emotions/fear/img_20230423-130046_4h.jpeg|emotions/fear/img_20230423-130046_41h.jpeg|emotions/fear/img_20230423-151902_0h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290792330
"emotions/fear/img_20230423-130046_23h.jpeg","emotions/fear/img_20230423-130046_23h.jpeg|emotions/fear/img_20230423-151902_1h.jpeg|emotions/fear/img_20230423-111653_6h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290795897
"emotions/fear/img_20230423-111653_6h.jpeg","emotions/fear/img_20230423-130046_23h.jpeg|emotions/fear/img_20230423-151902_1h.jpeg|emotions/fear/img_20230423-111653_6h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290797453
"emotions/fear/img_20230423-130046_35h.jpeg","emotions/fear/img_20230423-151902_9h.jpeg|emotions/fear/img_20230423-130046_35h.jpeg|emotions/fear/img_20230423-111644_8h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290801148
"emotions/fear/img_20230423-111644_8h.jpeg","emotions/fear/img_20230423-151902_9h.jpeg|emotions/fear/img_20230423-130046_35h.jpeg|emotions/fear/img_20230423-111644_8h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290802379
"emotions/fear/img_20230423-130046_34h.jpeg","emotions/fear/img_20230423-130046_34h.jpeg|emotions/fear/img_20230423-130046_1h.jpeg|emotions/fear/img_20230423-130046_16h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290805477
"emotions/fear/img_20230423-130046_16h.jpeg","emotions/fear/img_20230423-130046_34h.jpeg|emotions/fear/img_20230423-130046_1h.jpeg|emotions/fear/img_20230423-130046_16h.jpeg","click","d2d15e33-c363-4afe-9503-43fd5f163498",1682290806725
"emotions/happy/img_20230423-101932_1h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341645190
"emotions/happy/img_20230423-130105_23h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341646479
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341650346
"emotions/happy/img_20230423-130105_19h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341651492
"emotions/happy/img_20230423-144051_11h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg|emotions/happy/img_20230423-144051_11h.jpeg|emotions/happy/img_20230423-130105_46h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341653985
"emotions/happy/img_20230423-144051_9h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg|emotions/happy/img_20230423-144051_11h.jpeg|emotions/happy/img_20230423-130105_46h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341655307
"emotions/happy/img_20230423-144051_3h.jpeg","emotions/happy/img_20230423-144051_8h.jpeg|emotions/happy/img_20230423-144051_3h.jpeg|emotions/happy/img_20230423-144051_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341657140
"emotions/happy/img_20230423-144051_19h.jpeg","emotions/happy/img_20230423-144051_8h.jpeg|emotions/happy/img_20230423-144051_3h.jpeg|emotions/happy/img_20230423-144051_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341658031
"emotions/happy/img_20230423-142311_8h.jpeg","emotions/happy/img_20230423-142311_8h.jpeg|emotions/happy/img_20230423-130105_7h.jpeg|emotions/happy/img_20230423-130105_33h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341660527
"emotions/happy/img_20230423-130105_7h.jpeg","emotions/happy/img_20230423-142311_8h.jpeg|emotions/happy/img_20230423-130105_7h.jpeg|emotions/happy/img_20230423-130105_33h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341661607
"emotions/happy/img_20230423-142311_11h.jpeg","emotions/happy/img_20230423-102041_2h.jpeg|emotions/happy/img_20230423-142311_11h.jpeg|emotions/happy/img_20230423-142311_0h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341664163
"emotions/happy/img_20230423-142311_0h.jpeg","emotions/happy/img_20230423-102041_2h.jpeg|emotions/happy/img_20230423-142311_11h.jpeg|emotions/happy/img_20230423-142311_0h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341665518
"emotions/happy/img_20230423-130105_26h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg|emotions/happy/img_20230423-130105_45h.jpeg|emotions/happy/img_20230423-130105_28h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341667865
"emotions/happy/img_20230423-130105_45h.jpeg","emotions/happy/img_20230423-130105_26h.jpeg|emotions/happy/img_20230423-130105_45h.jpeg|emotions/happy/img_20230423-130105_28h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341668848
"emotions/happy/img_20230423-142311_5h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg|emotions/happy/img_20230423-142311_5h.jpeg|emotions/happy/img_20230423-102041_6h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341670963
"emotions/happy/img_20230423-102041_6h.jpeg","emotions/happy/img_20230423-142311_12h.jpeg|emotions/happy/img_20230423-142311_5h.jpeg|emotions/happy/img_20230423-102041_6h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341672296
"emotions/happy/img_20230423-144051_5h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg|emotions/happy/img_20230423-130105_14h.jpeg|emotions/happy/img_20230423-142311_16h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341674454
"emotions/happy/img_20230423-142311_16h.jpeg","emotions/happy/img_20230423-144051_5h.jpeg|emotions/happy/img_20230423-130105_14h.jpeg|emotions/happy/img_20230423-142311_16h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341675634
"emotions/happy/img_20230423-130105_34h.jpeg","emotions/happy/img_20230423-130105_34h.jpeg|emotions/happy/img_20230423-130105_22h.jpeg|emotions/happy/img_20230423-130105_31h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341680244
"emotions/happy/img_20230423-130105_22h.jpeg","emotions/happy/img_20230423-130105_34h.jpeg|emotions/happy/img_20230423-130105_22h.jpeg|emotions/happy/img_20230423-130105_31h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341681983
"emotions/happy/img_20230423-101932_1h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341684338
"emotions/happy/img_20230423-142311_3h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341685009
"emotions/happy/img_20230423-142311_17h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341687452
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","51d92fb2-ea37-4cb3-9696-5d87feb2955a",1682341688465
"emotions/surprised/img_20230423-151129_9h.jpeg","emotions/surprised/img_20230423-152426_1h.jpeg|emotions/surprised/img_20230423-143604_14h.jpeg|emotions/surprised/img_20230423-151129_9h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245923230
"emotions/surprised/img_20230423-152426_1h.jpeg","emotions/surprised/img_20230423-152426_1h.jpeg|emotions/surprised/img_20230423-143604_14h.jpeg|emotions/surprised/img_20230423-151129_9h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245924409
"emotions/surprised/img_20230423-152426_2h.jpeg","emotions/surprised/img_20230423-152426_2h.jpeg|emotions/surprised/img_20230423-143604_11h.jpeg|emotions/surprised/img_20230423-132707_17h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245927384
"emotions/surprised/img_20230423-143604_11h.jpeg","emotions/surprised/img_20230423-152426_2h.jpeg|emotions/surprised/img_20230423-143604_11h.jpeg|emotions/surprised/img_20230423-132707_17h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245928332
"emotions/surprised/img_20230423-151129_4h.jpeg","emotions/surprised/img_20230423-151129_4h.jpeg|emotions/surprised/img_20230423-130901_23h.jpeg|emotions/surprised/img_20230423-143604_3h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245930740
"emotions/surprised/img_20230423-143604_3h.jpeg","emotions/surprised/img_20230423-151129_4h.jpeg|emotions/surprised/img_20230423-130901_23h.jpeg|emotions/surprised/img_20230423-143604_3h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245932065
"emotions/surprised/img_20230423-132707_1h.jpeg","emotions/surprised/img_20230423-132707_1h.jpeg|emotions/surprised/img_20230423-130901_33h.jpeg|emotions/surprised/img_20230423-132707_11h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245936748
"emotions/surprised/img_20230423-150303_19h.jpeg","emotions/surprised/img_20230423-150303_19h.jpeg|emotions/surprised/img_20230423-150832_6h.jpeg|emotions/surprised/img_20230423-143604_2h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245939665
"emotions/surprised/img_20230423-143604_2h.jpeg","emotions/surprised/img_20230423-150303_19h.jpeg|emotions/surprised/img_20230423-150832_6h.jpeg|emotions/surprised/img_20230423-143604_2h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245941085
"emotions/surprised/img_20230423-151129_7h.jpeg","emotions/surprised/img_20230423-151129_7h.jpeg|emotions/surprised/img_20230423-130901_15h.jpeg|emotions/surprised/img_20230423-151129_8h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245943905
"emotions/surprised/img_20230423-130901_15h.jpeg","emotions/surprised/img_20230423-151129_7h.jpeg|emotions/surprised/img_20230423-130901_15h.jpeg|emotions/surprised/img_20230423-151129_8h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245945421
"emotions/surprised/img_20230423-150303_14h.jpeg","emotions/surprised/img_20230423-132707_16h.jpeg|emotions/surprised/img_20230423-150303_14h.jpeg|emotions/surprised/img_20230423-150832_4h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245948037
"emotions/surprised/img_20230423-132707_16h.jpeg","emotions/surprised/img_20230423-132707_16h.jpeg|emotions/surprised/img_20230423-150303_14h.jpeg|emotions/surprised/img_20230423-150832_4h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245949385
"emotions/surprised/img_20230423-132707_14h.jpeg","emotions/surprised/img_20230423-150303_7h.jpeg|emotions/surprised/img_20230423-132707_14h.jpeg|emotions/surprised/img_20230423-130901_16h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245952550
"emotions/surprised/img_20230423-130901_16h.jpeg","emotions/surprised/img_20230423-150303_7h.jpeg|emotions/surprised/img_20230423-132707_14h.jpeg|emotions/surprised/img_20230423-130901_16h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245953865
"emotions/surprised/img_20230423-150832_2h.jpeg","emotions/surprised/img_20230423-151129_6h.jpeg|emotions/surprised/img_20230423-130901_5h.jpeg|emotions/surprised/img_20230423-150832_2h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245957643
"emotions/surprised/img_20230423-150832_3h.jpeg","emotions/surprised/img_20230423-150303_15h.jpeg|emotions/surprised/img_20230423-150832_3h.jpeg|emotions/surprised/img_20230423-130901_24h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245960197
"emotions/surprised/img_20230423-130901_24h.jpeg","emotions/surprised/img_20230423-150303_15h.jpeg|emotions/surprised/img_20230423-150832_3h.jpeg|emotions/surprised/img_20230423-130901_24h.jpeg","click","000d2b0b-f923-4824-961c-615e1ee4face",1682245961281
"emotions/happy/img_20230423-130105_23h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","8ad7cccf-f218-4c9d-8264-c0eae6917bb6",1682246749124
"emotions/happy/img_20230423-142311_17h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","8ad7cccf-f218-4c9d-8264-c0eae6917bb6",1682246755221
"emotions/happy/img_20230423-130105_19h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","8ad7cccf-f218-4c9d-8264-c0eae6917bb6",1682246759071
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","8ad7cccf-f218-4c9d-8264-c0eae6917bb6",1682246760303
"emotions/calm/img_20230423-130122_46h.jpeg","emotions/calm/img_20230423-130122_46h.jpeg|emotions/calm/img_20230423-144318_19h.jpeg|emotions/calm/img_20230423-130122_43h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323012113
"emotions/calm/img_20230423-144318_18h.jpeg","emotions/calm/img_20230423-144318_18h.jpeg|emotions/calm/img_20230423-152817_1h.jpeg|emotions/calm/img_20230423-110822_2h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323015171
"emotions/calm/img_20230423-130122_36h.jpeg","emotions/calm/img_20230423-130122_3h.jpeg|emotions/calm/img_20230423-130122_36h.jpeg|emotions/calm/img_20230423-144318_17h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323021245
"emotions/calm/img_20230423-130122_12h.jpeg","emotions/calm/img_20230423-130122_12h.jpeg|emotions/calm/img_20230423-144318_4h.jpeg|emotions/calm/img_20230423-144318_11h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323024950
"emotions/calm/img_20230423-144318_4h.jpeg","emotions/calm/img_20230423-130122_12h.jpeg|emotions/calm/img_20230423-144318_4h.jpeg|emotions/calm/img_20230423-144318_11h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323026669
"emotions/calm/img_20230423-144318_11h.jpeg","emotions/calm/img_20230423-130122_12h.jpeg|emotions/calm/img_20230423-144318_4h.jpeg|emotions/calm/img_20230423-144318_11h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323027971
"emotions/calm/img_20230423-144318_1h.jpeg","emotions/calm/img_20230423-110822_1h.jpeg|emotions/calm/img_20230423-144318_1h.jpeg|emotions/calm/img_20230423-152817_0h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323032054
"emotions/calm/img_20230423-130122_42h.jpeg","emotions/calm/img_20230423-130122_49h.jpeg|emotions/calm/img_20230423-130122_42h.jpeg|emotions/calm/img_20230423-144318_7h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323036142
"emotions/calm/img_20230423-144318_7h.jpeg","emotions/calm/img_20230423-130122_49h.jpeg|emotions/calm/img_20230423-130122_42h.jpeg|emotions/calm/img_20230423-144318_7h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323037351
"emotions/calm/img_20230423-130122_26h.jpeg","emotions/calm/img_20230423-130122_16h.jpeg|emotions/calm/img_20230423-130122_1h.jpeg|emotions/calm/img_20230423-130122_26h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323043177
"emotions/calm/img_20230423-130122_16h.jpeg","emotions/calm/img_20230423-130122_16h.jpeg|emotions/calm/img_20230423-130122_1h.jpeg|emotions/calm/img_20230423-130122_26h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323047706
"emotions/calm/img_20230423-130122_20h.jpeg","emotions/calm/img_20230423-130122_33h.jpeg|emotions/calm/img_20230423-130122_20h.jpeg|emotions/calm/img_20230423-144318_3h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323052286
"emotions/calm/img_20230423-144318_3h.jpeg","emotions/calm/img_20230423-130122_33h.jpeg|emotions/calm/img_20230423-130122_20h.jpeg|emotions/calm/img_20230423-144318_3h.jpeg","click","5e600430-30e5-4b7e-b2c2-024ed7b7c079",1682323054157
"emotions/happy/img_20230423-101932_1h.jpeg","emotions/happy/img_20230423-130105_23h.jpeg|emotions/happy/img_20230423-101932_1h.jpeg|emotions/happy/img_20230423-142311_3h.jpeg","click","0e5fb7a4-bc35-40f7-a711-d6666aac8c09",1682251985647
"emotions/happy/img_20230423-150628_0h.jpeg","emotions/happy/img_20230423-142311_17h.jpeg|emotions/happy/img_20230423-150628_0h.jpeg|emotions/happy/img_20230423-130105_19h.jpeg","click","0e5fb7a4-bc35-40f7-a711-d6666aac8c09",1682251992278
"emotions/happy/img_20230423-144051_11h.jpeg","emotions/happy/img_20230423-144051_9h.jpeg|emotions/happy/img_20230423-144051_11h.jpeg|emotions/happy/img_20230423-130105_46h.jpeg","click","0e5fb7a4-bc35-40f7-a711-d6666aac8c09",1682251995722
"emotions/happy/img_20230423-144051_3h.jpeg","emotions/happy/img_20230423-144051_8h.jpeg|emotions/happy/img_20230423-144051_3h.jpeg|emotions/happy/img_20230423-144051_19h.jpeg","click","0e5fb7a4-bc35-40f7-a711-d6666aac8c09",1682251998809
